Timestamp,Experiment,Sharpe,CAGR,MaxDD,WinRate,FinalEquity
20260701_135019,portfolio_v15,1.7856330744802382,0.7632202693992951,-0.478067452556741,0.7802197802197802,60.10087310895137
20260701_182228,portfolio_v15,1.540282612776306,0.6795585987752,-0.4443894838021882,0.6521739130434783,44.08411491768403
20260701_182852,portfolio_v15,-0.3721042037676254,-0.0152094792575836,0.0,0.0,0.8952160805
20260701_184448,portfolio_v15,-0.3721042037676254,-0.0152094792575836,0.0,0.0,0.8952160805
20260701_184643,portfolio_v15,-0.25508845274056285,-0.06867920750184087,-0.478067452556741,0.0989010989010989,0.5981750173552083
